student_ID,accuracy_submit,accuracy_problem
7694d71417c2f5202940,0.288135593220339,0.9473684210526315
76a2f2705490042bb8cb,0.5054945054945055,1.0
76fe2c19fa84d58b584b,0.16129032258064516,1.0
7742559d8e833fbcd326,0.20168067226890757,1.0
781f69b185122bfaddca,0.33043478260869563,1.0
78e6c80ea8dc73ec747d,0.6666666666666666,1.0
78uyv6k6u49krocgtkzu,0.24113475177304963,0.6388888888888888
798ff22d126a0f8034ff,0.3611111111111111,1.0
79cvflltnemb9zpg6pgl,0.18055555555555555,0.5526315789473685
79ea7a2f63285f2fe26b,0.3783783783783784,1.0
79fdbcf16db75f75383a,0.25806451612903225,1.0
7a600fb7e3750998e7ae,0.37142857142857144,1.0
7ab9a2516b2dba99c36c,0.5285714285714286,0.9166666666666666
7ae6jy1vw15ppmnq6sba,0.17293233082706766,0.5135135135135135
7agicm1atkhpdu12y95z,0.28368794326241137,0.7105263157894737
7b1d65c8c7637c14d9f2,0.32231404958677684,1.0
7bb37669654dedc7e397,0.33098591549295775,1.0
7bfbef4127aeec4b344e,0.20863309352517986,1.0
7c1d8516e6c2ab2d3030,0.5529411764705883,1.0
7c27b1482db039a6eee9,0.48717948717948717,1.0
7c2qxvccum7f93e8ohgt,0.28859060402684567,0.7567567567567568
7c3fa9ed66d940d49692,0.17857142857142858,1.0
7d882daa0b4d418d1d0c,0.3422818791946309,1.0
7ddzwidmh4uwbopvlast,0.2222222222222222,0.6216216216216216
7ec5fc60b1ce755e0e17,0.403030303030303,1.0
7eeq2weegodhsqj7bxc2,0.34415584415584416,0.7631578947368421
7f1c076b22be73eef99b,0.20388349514563106,1.0
7f58862bfed16feedfd6,0.4418604651162791,1.0
7f91b4ad141d21887b79,0.18220338983050846,1.0
7ffc1d4e5026fc5195ea,0.49473684210526314,1.0
7iulsxm22wz4v82hgb2g,0.22448979591836735,0.631578947368421
7n0vh1m7hm3g0v8ggv7v,0.22448979591836735,0.5833333333333334
7r0ywonplo8up7m35eav,0.29365079365079366,0.6
7rzwry01x1n79a7rw5va,0.2222222222222222,0.6285714285714286
7ssihtyt72rzukfci0o1,0.22058823529411764,0.6578947368421053
7tgwr4y5vwq4rojo38ot,0.2734375,0.5675675675675675
800d0095388d11344b78,0.2926829268292683,0.868421052631579
80423084979315c20dbf,0.18719211822660098,1.0
8068144149e4ba65ef38,0.1519434628975265,1.0
80xvovy2zizaj5kr0va5,0.23129251700680273,0.5526315789473685
81931021ce711e124d0b,0.14366197183098592,1.0
81c441973fd4e024d60a,0.19745222929936307,1.0
81c4c46f19cb21d54bbb,0.3486238532110092,1.0
81e59e96ce9bd6a76bdb,0.3357142857142857,1.0
8242b99ad9d6609fd19c,0.5277777777777778,0.9736842105263158
82da6d26645f8f71bd61,0.5,1.0
83b54209fa2b1055369b,0.2541436464088398,1.0
83bf9b0424c17c9e13e7,0.4772727272727273,1.0
84146496b8d6256d6982,0.7307692307692307,1.0
84e8300978b600b5f0ba,0.3227848101265823,1.0
84f116e542feb4ff69c0,0.3064516129032258,0.8918918918918919
852687af72e9ee38fb42,0.7037037037037037,1.0
854ce9f7f4d7b6115854,0.4625,1.0
855b21869c4fdbed8047,0.5588235294117647,1.0
8596e232b0d863cd3130,0.38461538461538464,1.0
86215294b080f19af22f,0.2145922746781116,1.0
86366c9920186cc4d1a3,0.21212121212121213,1.0
869eacc999a52155ed53,0.24324324324324326,1.0
8711049a2e0ef13bb10c,0.5797101449275363,1.0
875704a45c0214c68eae,0.2222222222222222,1.0
876aca2b8ce1958ea773,0.09320388349514563,1.0
8777bd09f180d330b147,0.18099547511312217,1.0
87aa4503451b6a77b2b7,0.33587786259541985,1.0
882ccee198e25b49b30d,0.06929510155316607,1.0
8979427badebb9e2bd10,0.3153846153846154,1.0
897f6d3de550ebf68384,0.3493150684931507,1.0
89af2669cc93dc97f545,0.21578947368421053,1.0
8a45d6748ec853f7694c,0.2074468085106383,1.0
8a9f3822aaa08e579e4f,0.30578512396694213,0.9736842105263158
8ajv97zyciosc57q0cng,0.2848101265822785,0.7567567567567568
8b1fbc97391699e46cef,0.0967741935483871,1.0
8b586d8b9c06414b2487,0.1636904761904762,1.0
8b6d1125760bd3939b6e,0.5066666666666667,1.0
8bece93f0b270602e64f,0.34558823529411764,1.0
8bf3625652581859dcd1,0.25,1.0
8bj43lrpbsn3smxxn3xn,0.24369747899159663,0.4722222222222222
8ca890875272aede0af5,0.30708661417322836,1.0
8cdbc02c05d6ebafa9eb,0.5232558139534884,1.0
8cvzwcc62ql4rqj0pyzl,0.2535211267605634,0.7222222222222222
8d422b817027d7721870,0.4,1.0
8d93485dc6a4b2a9f03f,0.43023255813953487,0.9473684210526315
8e1012c9f4775ba6a451,0.07827788649706457,0.972972972972973
8e25bcfa51d165f162f6,0.49382716049382713,1.0
8ee4fdce37fceab5620a,0.6461538461538462,1.0
8f1ddd99ac8c59bbd788,0.3409090909090909,1.0
8f477d2c60ec76ce22b7,0.3076923076923077,1.0
8f81bd9cbc5471ebfc60,0.16842105263157894,1.0
8f98bfcea1b9f0dba97e,0.4782608695652174,1.0
8f9ecba976a15fa5d900,0.23728813559322035,1.0
8fb30cb5c7ad360c995f,0.14659685863874344,1.0
8fe25991951e1f37568b,0.3381294964028777,1.0
8ivuhc6n7pr63b39dupt,0.2905405405405405,0.7222222222222222
8jo5o2abn697lg482k0e,0.25,0.6111111111111112
8kvpozl8kjupzd4yvwbv,0.16153846153846155,0.47368421052631576
8l44g9ws39dgfe4os5d8,0.35947712418300654,0.8
8urc1lsyw615q5prnxwh,0.24096385542168675,0.6842105263157895
8wkyo305dh8esq6eop37,0.302158273381295,0.5789473684210527
8wnv6qj0ldurx7px1177,0.2826086956521739,0.7142857142857143
906ffe092972df38360a,0.42574257425742573,1.0
90f3fbedfce50f644011,0.08382066276803118,1.0
90z3slav21r61p88ksba,0.20496894409937888,0.5789473684210527
9104b8987aefa9d8e884,0.41904761904761906,1.0
912794ea0c6936c83ce2,0.16883116883116883,1.0
91439fcb2590c49dd20d,0.38461538461538464,1.0
914f82268754cbf71a54,0.37142857142857144,1.0
915813ad1b5f1bbe2d6e,0.5121951219512195,1.0
918236b530adbe510201,0.3034825870646766,1.0
919b6f74756bdb77edab,0.3275862068965517,1.0
91ybnlkli8x332l13rrk,0.17647058823529413,0.5405405405405406
9294393fcd13593bc537,0.27419354838709675,1.0
9369995cb6743cb69182,0.31932773109243695,1.0
93c2f240de504736b8d0,0.3305785123966942,1.0
93f200d7351d4980fec6,0.24742268041237114,1.0
93f451c36b535d39003d,0.5806451612903226,0.9473684210526315
93iq4xjhvlc8072fsfet,0.26811594202898553,0.6756756756756757
94066a900026329cd5cd,0.1773049645390071,1.0
9417c1b4c24e428984bc,0.12398921832884097,1.0
94752e120f6bb6178ad5,0.3333333333333333,0.9736842105263158
9493dac6dc982d2b3dbe,0.09647058823529411,1.0
94a770d27cae58950a5b,0.3697478991596639,1.0
951678e2f3db4cd9911d,0.4482758620689655,1.0
951d2aca1b8a1c336908,0.20987654320987653,1.0
951eea03695f436017d3,0.43820224719101125,0.9736842105263158
952e59666bdde6dad94c,0.18012422360248448,1.0
953123cfe1c275e6d8a9,0.27941176470588236,1.0
95889f5d20e344714084,0.19047619047619047,1.0
95i3ttsko6c6ol53ebql,0.18110236220472442,0.5294117647058824
960bf72352d4f58ad083,0.25301204819277107,1.0
96c23b85b0b4ffdc3cae,0.31451612903225806,1.0
96dc0554852b5a94a400,0.27586206896551724,1.0
9723ceb0cf2dca42c118,0.20297029702970298,1.0
97442da123c449f6a146,0.29285714285714287,1.0
977ece9de941d85308ac,0.23394495412844038,1.0
9795edf22e930bc30fa4,0.14588859416445624,1.0
981cf48df067d975675b,0.20098039215686275,1.0
98be3476791a8df7e937,0.22181818181818183,1.0
98e10f84d94623f8b39e,0.125,0.8421052631578947
9952cc289c9f690621ec,0.4823529411764706,1.0
99a53846658ba3341de6,0.325,1.0
99d6b8a1cc0020112951,0.2777777777777778,1.0
99dj4o3b2f6m4jemke7d,0.3058823529411765,0.8108108108108109
9a25hcbd3mhgaj0fyelo,0.2867647058823529,0.7272727272727273
9a630f9e9f4ec26d8fcd,0.3046875,1.0
9ad512cc6cbd79aa81c7,0.41346153846153844,1.0
9b0guld0vdm0ggmmfb8k,0.3203125,0.6571428571428571
9b1c065069dbb7a71617,0.14393939393939395,1.0
9b43f5fcb5d592a689af,0.2864583333333333,1.0
9be4ba08415daa1ee6fe,0.40425531914893614,1.0
9btb3ax7qaitktvbvn8g,0.2206896551724138,0.5428571428571428
9c2b85496091fd7f66d4,0.14376996805111822,1.0
9c39551b2cbe4f0c6d03,0.23952095808383234,1.0
9c48779f6e97be993771,0.2663316582914573,1.0
9d02a160cd171c5f4c18,0.27564102564102566,1.0
9d030ebc092b353b9906,0.325,1.0
9dbg3fyz4qnj7x9qug6x,0.26973684210526316,0.6944444444444444
9e4c54a008ee874fc270,0.2781456953642384,1.0
9e7bdc44129bf5acc196,0.22950819672131148,1.0
9ea29e4a747ea4a7c70a,0.19784172661870503,1.0
9ee3e6df01c7cc22d066,0.14982578397212543,1.0
9ee4ff457095eaf23309,0.1934156378600823,1.0
9ef8a5baccebc3841cb2,0.5733333333333334,1.0
9f447b50d5788f7b4d0a,0.358974358974359,1.0
9lfh7vk4u8eh6zz1dmvp,0.23255813953488372,0.5675675675675675
9llibjm0o9fjr5maydvm,0.2926829268292683,0.7272727272727273
9nfrfi8p7oktnfr9c30b,0.16455696202531644,0.5263157894736842
9npnusbksscam12fc4ut,0.2978723404255319,0.7105263157894737
9trgand057juzal1kecf,0.3469387755102041,0.8108108108108109
9wax6sfj9cuqbbxc95om,0.26666666666666666,0.6111111111111112
a05da04117e032cb4977,0.3609022556390977,1.0
a06fdb8743c4d4ef09fe,0.41284403669724773,1.0
a0973be15e5e7116f121,0.35537190082644626,1.0
a0a1991396f865c9e3dc,0.13062098501070663,1.0
a0b36e07079573966740,0.7450980392156863,1.0
a0fa57995e3e8cdcc13a,0.28793774319066145,1.0
a108f1103f798c85d061,0.9318181818181818,0.9736842105263158
a11b89c60677835e450c,0.4807692307692308,1.0
a12c27630a75f6a4a64a,0.22790697674418606,1.0
a14b9aa97f66fc82ede3,0.29473684210526313,1.0
a1d00fdd7660b7e88077,0.3106060606060606,1.0
a1ed24a77c97b05064ef,0.2903225806451613,0.8947368421052632
a1fa76b5d99a411d6649,0.34285714285714286,1.0
a2b5174e55754addcd68,0.3409090909090909,1.0
a30afe3tftu3pgsdxxdq,0.17355371900826447,0.4857142857142857
a337d5368b0d110803b1,0.4878048780487805,1.0
a34fbbb7d9a19eb82450,0.3524590163934426,1.0
a3a0e2129e405aef3d87,0.475,1.0
a3c8ab369e2e928ed523,0.6551724137931034,1.0
a3cd849a5a8d682e18db,0.3504273504273504,1.0
a4bfb84ab74e59389e7a,0.16199376947040497,1.0
a55511198784610bf30b,0.2702702702702703,1.0
a5966200ae4d58200438,0.3472222222222222,1.0
a5c03c57b0930cb5c2ac,0.6129032258064516,1.0
a624e4f6e0a8f026cba9,0.5108695652173914,1.0
a7fc1ba478db11fde063,0.4875,1.0
a8350dcececa0b02dd14,0.25654450261780104,1.0
a856f10303ba34926fdd,0.2932330827067669,1.0
a867295d48d4b4134903,0.176056338028169,1.0
a87767892344a954c746,0.24087591240875914,1.0
a8846b79555746e4f9df,0.5757575757575758,1.0
a8eea517e36b20757b2e,0.2028985507246377,0.8421052631578947
a94a32ebd5f7d177053a,0.23834196891191708,1.0
a9554f5c3d61d05617e1,0.2634730538922156,1.0
a959b7dd7f65365313a4,0.10101010101010101,1.0
a95a606f0110653858b2,0.19796954314720813,1.0
a96027a83196027cf822,0.2634730538922156,1.0
a9e1aff282e8d6356dce,0.3140495867768595,1.0
aa83cf5fc68c1dcb5038,0.3236994219653179,1.0
aai4o855shne2taonl8m,0.2602739726027397,0.7714285714285715
ac4d829c715fb0c36ad5,0.8085106382978723,1.0
ac7214620207dfdd149d,0.4883720930232558,1.0
ac896071204b0ce26a1e,0.13448275862068965,1.0
ad29c5822807dabe497c,0.16853932584269662,1.0
adcc5c13042d66cbfc8b,0.22596153846153846,1.0
ade35014b25afed24916,0.2275449101796407,1.0
ae2e4cb7985c4ac71795,0.38461538461538464,1.0
af8dedf6ecb4605a09fa,0.250814332247557,1.0
afc99b4940e933922aca,0.22727272727272727,1.0
agfcocn4dt52pwozf4px,0.2857142857142857,0.7567567567567568
alj4azvv1eqg1cyr3ae3,0.3007518796992481,0.6052631578947368
amzij11bls4wa79p3cj8,0.2565789473684211,0.6388888888888888
ao2x473zwn7k7a6gpfr9,0.23404255319148937,0.6578947368421053
apxifjd35xfq6t47ysls,0.302158273381295,0.6944444444444444
aqpg6qwtponj9ojmx6ls,0.1678832116788321,0.4594594594594595
awxiqzybhp95e08qx1h5,0.256198347107438,0.6666666666666666
axunv0aihh5wvi27tx50,0.2932330827067669,0.7058823529411765
b050239b47c66a7280c9,0.2768361581920904,0.9459459459459459
b083663157e08e36d335,0.6212121212121212,1.0
b0a62c35bfc7f529e83b,0.312,1.0
b1976734aee3bf129820,0.34545454545454546,1.0
b1b3363b7086aaa99b0d,0.5512820512820513,1.0
b1fbf77b475e79c3d413,0.10541310541310542,0.8421052631578947
b217bae3c84d59dde71f,0.2303370786516854,1.0
b21ec59d991586279d95,0.1634980988593156,0.9473684210526315
b26aab632fd33a01020a,0.36885245901639346,1.0
b2imd0ms1p4fxkfcpygc,0.256,0.5
b32b82ebae5971dd48df,0.30538922155688625,1.0
b345ecad87a7fbac77ce,0.28534031413612565,1.0
b34d4dc5b6c5fd7c5def,0.5466666666666666,1.0
b37bdce835e610d26c0c,0.4716981132075472,0.9565217391304348
b3ac0cebf20ee45135ca,0.17647058823529413,1.0
b3e8039d33099e1d066c,0.4166666666666667,1.0
b43532c7a35b6aedd478,0.7169811320754716,1.0
b4a2138f577d9306f593,0.15217391304347827,1.0
b57bc31cac59b3d26216,0.25076452599388377,1.0
b5863cc5a1b448ca1cab,0.26011560693641617,1.0
b6808721d4a7900e360a,0.15631691648822268,1.0
b6b2f975de58052aae0c,0.16996047430830039,1.0
b6ed77b2b3283f9379c8,0.10093896713615023,1.0
b6nwoi7doh1m1yzbkxup,0.3076923076923077,0.7222222222222222
b79c2d9d8148403a3720,0.13196480938416422,1.0
b7ef250772618a089b48,0.22790697674418606,1.0
b7f42d4b51972267680e,0.18,1.0
b8162292f2171005c2ba,0.12974683544303797,1.0
b8290aea71e7a5421a02,0.6615384615384615,1.0
b8a4fd679898150ef87a,0.19247787610619468,1.0
b8c0c68e7f1220949deb,0.449438202247191,1.0
b92448e12093e45dc6ff,0.15693430656934307,1.0
b93d9fe2a844b416581d,0.3120567375886525,0.9736842105263158
b9a8b9ee84232efd7d61,0.37209302325581395,1.0
b9c7c66c8b57b9d3c6fa,0.19689119170984457,1.0
b9d88af0a70c4ccb592e,0.6052631578947368,1.0
ba563fef8484139dc84d,0.211340206185567,1.0
ba8c301bda7090bda756,0.639344262295082,1.0
bab3d23935ae4f8e798c,0.3326530612244898,1.0
baed8a816ea02ae929f4,0.2459016393442623,1.0
bafdbc62a48daf6840c9,0.24571428571428572,1.0
bb3328d3b1eecb5e1a8a,0.11894273127753303,1.0
bc48d03763657ec4aa63,0.35687732342007433,1.0
bc7286901f708e9069eb,0.26,1.0
bca2be7a89b9b36b45cc,0.5103092783505154,1.0
bd099a9fd29545e3766a,0.4489795918367347,1.0
bd657014cfd3fe7a8fe2,0.4105263157894737,1.0
bd8eb49a6b08f5e66a70,0.3418803418803419,1.0
be032ee60c336e4701e0,0.28859060402684567,1.0
be24259f2867b231800d,0.2550335570469799,1.0
be503fccbf0ae5532639,0.2422360248447205,1.0
be52205cb48c05e10567,0.16363636363636364,0.7272727272727273
be75e05b9db5efb1258a,0.41414141414141414,1.0
bf07cdd92f1ff3197397,0.155893536121673,1.0
bfc3a5cb3b9c29f08176,0.1458966565349544,1.0
bfcf5965e6024248f0a3,0.40816326530612246,1.0
bfl1bc2oafd8hrz2xswq,0.24489795918367346,0.7428571428571429
bgvt5n1h0qt51ze0md7w,0.10687022900763359,0.35294117647058826
buv73728fa9viqgrz5mj,0.1984732824427481,0.5526315789473685
bvz9hmtzknu45wvb0yaw,0.3669064748201439,0.8108108108108109
bwvpzqnhh752noqjqj8d,0.2971014492753623,0.7428571428571429
c00c91256ab1777d0dbc,0.18421052631578946,1.0
c08165d73ae49215c391,0.4161849710982659,1.0
c0884e4814b0f32935f8,0.7959183673469388,1.0
c16e14d7aa5b4ef519e3,0.5909090909090909,0.9736842105263158
c200d8d792314a9d3575,0.27624309392265195,0.972972972972973
c20c86d30d19b39745e2,0.3018867924528302,1.0
c24bc0aaf20c79d2dfda,0.2648648648648649,1.0
c352158bed343ccff8e5,0.2658959537572254,1.0
c35834f349db8ef7c591,0.1393939393939394,1.0
c42aff1f9940e24491cc,0.4479166666666667,1.0
c4ffbc0ba8c38e725fc8,0.48717948717948717,1.0
c53129098375fc7f17bc,0.10601719197707736,0.8378378378378378
c57c5ca2df494f27ca64,0.3049645390070922,1.0
c5b9961e65ffa73d971e,0.23788546255506607,1.0
c5c5601b771f1b4491fa,0.45,1.0
c5c5e10586e94f96fe95,0.21367521367521367,1.0
c5d83404b165578ef794,0.4411764705882353,1.0
c63d5a67687762a9f967,0.3493975903614458,1.0
c681117f7f586fd730bb,0.25824175824175827,1.0
c682f6819dfbfc964bc7,0.2100456621004566,1.0
c6ab0de398cfcbd21dc5,0.3853211009174312,1.0
c7bb8ace7e79b91b3346,0.2679738562091503,1.0
c7c79725138f07b9c265,0.142570281124498,1.0
c7d5a3256a9f99ba3e98,0.27710843373493976,1.0
c89e8b7b18082e2fa6df,0.2345132743362832,1.0
c8d8f83d06b68fc2f944,0.3023255813953488,1.0
c955c51bfd07134bc831,0.3888888888888889,1.0
c99e6802625540e4d1e2,0.4444444444444444,1.0
c9c946fe211251af32d1,0.22340425531914893,1.0
c9c9f0b7606030f2aade,0.5746268656716418,1.0
c9e6e9322dd7054e618c,0.45348837209302323,1.0
ca10145a308249ed82e9,0.4015151515151515,1.0
ca66ab7e59628143cf1e,0.41414141414141414,1.0
cac3f85073c947532796,0.2747603833865815,1.0
cac84b1c3033872272f0,0.2679738562091503,1.0
cad61c88146ec4d99a6d,0.16666666666666666,1.0
cade7d478dac7020a79b,0.2925170068027211,1.0
cafe5989da5dfed9f404,0.1037037037037037,0.9473684210526315
cb2fbb322cc30a8b8fef,0.20430107526881722,1.0
cb65e2038b786e801292,0.7090909090909091,1.0
cb8c2285066597e012c6,0.312,1.0
cbc8550ffaf44443c7ad,0.22807017543859648,1.0
cby6hsod14blxr7zyfjs,0.22,0.6285714285714286
cc317db3f3bb874542a7,0.23595505617977527,1.0
cd6355bf939a47577f6d,0.19370860927152317,1.0
cdbfb55b48cefce540dd,0.475,1.0
ce1a32f22b91f4d81015,0.19523809523809524,1.0
cef765c4375252a6029b,0.2777777777777778,0.9090909090909091
cev4eof26erqost96sw1,0.3157894736842105,0.75
cf73246d819a1ea78e14,0.2866666666666667,1.0
cf7f9c2c6872be9bf2d6,0.2347417840375587,1.0
cfaac49f7cc94528ffa7,0.5567010309278351,1.0
cfi8t4xrx12m2lt4flwz,0.1895424836601307,0.5526315789473685
cgydhui8n3uoxbq5rznl,0.18571428571428572,0.5555555555555556
cmy2w5due4kl6pn6uia5,0.1917808219178082,0.5263157894736842
cnkddx6ofjqd7ueylz0e,0.24836601307189543,0.7352941176470589
cnqyqc90n3ixrlc3mri7,0.23809523809523808,0.6285714285714286
co3hr8vy9u9x2j7vr0a3,0.3357142857142857,0.7222222222222222
cp4d94b2v0ws6am7mvuw,0.21951219512195122,0.6176470588235294
csvv3l0saxxx6pax18c3,0.3114754098360656,0.6666666666666666
csxiwtz34vm9vr0kbryx,0.20359281437125748,0.6756756756756757
cu903mvqchcup1lsf83t,0.28888888888888886,0.6486486486486487
cunf3y04zq0f90dgy36j,0.22,0.6666666666666666
cuwakm24vlp785ky5w71,0.19760479041916168,0.5675675675675675
cy2sv8kkoybje2okbll0,0.25874125874125875,0.6944444444444444
cygc6ulxpz04ex7under,0.31654676258992803,0.8
cz0pbk8vede7ey2oce4a,0.24050632911392406,0.6666666666666666
d02f48d05ce5e7ca16e1,0.302158273381295,1.0
d035c324a020e7948fe8,0.22346368715083798,1.0
d059dfed16a6d1ca6ddf,0.24293785310734464,1.0
d0a933a514028d777578,0.3333333333333333,1.0
d103bd9455fb9258c805,0.375,1.0
d16ht4y29lrac1brhwm1,0.2230769230769231,0.5833333333333334
d1df92e9d19fb2f22ebb,0.18414918414918416,1.0
d1e44a91dd4f37c03d43,0.3283582089552239,1.0
d235a2c32940b970ab7c,0.76,1.0
d2403aa287eb869a170a,0.10068649885583524,1.0
d27565678ffa4a9bfa85,0.5395348837209303,1.0
d2c5423ea5fa0a995264,0.35714285714285715,0.9722222222222222
d2cb0d0da17471ee23a9,0.21693121693121692,1.0
d2e033f11edce44fea3d,0.4270833333333333,1.0
d311ac015e2e230935b2,0.39,1.0
d33a15d480f68c6ec82f,0.2631578947368421,1.0
d3ba1fe030801d700cb6,0.3246753246753247,0.9473684210526315
d3e269bf68d51851097c,0.14736842105263157,1.0
d3fd2319c0f3aa00c371,0.37037037037037035,1.0
d3tt41de5iashfjr1txr,0.25,0.6285714285714286
d45eea92ed42431d9076,0.43617021276595747,1.0
d4d7a248a58363732f8e,0.2484076433121019,1.0
d4geyy1ox6qzlz4ibz0z,0.24242424242424243,0.5945945945945946
d4xny47ows87zd7viwj5,0.29375,0.6756756756756757
d52b119f8da2a1812722,0.26666666666666666,1.0
d536120baaef5495c028,0.2857142857142857,1.0
d53a4fb612fb801fff3d,0.17766497461928935,0.9459459459459459
d6d4488fa27e11465974,0.6229508196721312,1.0
d6d6e7da792fdf0106f0,0.3360655737704918,1.0
d6f3f410bbb24244d270,0.23952095808383234,1.0
d6qgzp196pwnzk7agyn6,0.30303030303030304,0.7027027027027027
d72abe041b8db9118e70,0.336283185840708,1.0
d76c58732e315933a6cf,0.5189873417721519,0.972972972972973
d7ad1a5f3ab7d6237f8e,0.2,0.8421052631578947
d8ed5a1897987ffdeaed,0.373015873015873,1.0
d93519b044de1fa037b0,0.7254901960784313,0.9736842105263158
d94c5dba40d9fcbfb8d9,0.37012987012987014,1.0
d9qmlhyp13mf5nto4qih,0.2662337662337662,0.6216216216216216
d9xfdsxgmmiahcnwlqza,0.30303030303030304,0.631578947368421
da2199a7da15995db5ff,0.36134453781512604,1.0
daf693769d8638a22ee9,0.3125,1.0
daty5mq7b20bkt2c2zfs,0.14102564102564102,0.45714285714285713
db0bcf208cbed26d0bfe,0.7843137254901961,1.0
db2418c575c0a4f7239d,0.26993865030674846,1.0
db54f15d48fa56b0d953,0.30708661417322836,1.0
dba2bc2a15c1e8d696fe,0.34234234234234234,0.9736842105263158
dc83f9577ae72447a7b1,0.14465408805031446,1.0
dc93d7d840a88e5efb17,0.24193548387096775,1.0
dcd0562f8fb44933cb08,0.4166666666666667,0.9210526315789473
dddd7ba8769cf90bfd62,0.4032258064516129,1.0
de5213e7b8c88440a298,0.14018691588785046,1.0
dee7cfe3312551bdf5a5,0.3761467889908257,1.0
def1216bf8f3009dbe41,0.2893081761006289,1.0
deg9esxpiezaya5obs1e,0.3829787234042553,0.7027027027027027
df02e3643bb9ee33fb0c,0.4838709677419355,1.0
df784e67883e018f88b8,0.4177215189873418,0.868421052631579
dfa917b9dc15c87ab016,0.08346709470304976,1.0
dfnvtf7qbi2955rjeaqx,0.3684210526315789,0.8285714285714286
dgoapkg9vpnafks22kx4,0.35570469798657717,0.8378378378378378
dgp0xkhu3d61usta1wjo,0.34306569343065696,0.7222222222222222
di7sclw5samggg4sxipv,0.2913907284768212,0.7368421052631579
dl5nz1ijx44owullijbb,0.2108843537414966,0.6216216216216216
dri4ey8he2jovloucu86,0.18604651162790697,0.5
dsl763gdflunv3oaoejm,0.25,0.6571428571428571
dt7s87imgsbma3l5scym,0.2569444444444444,0.6486486486486487
dwg6k0ka5vuwzo5h11m0,0.23076923076923078,0.5789473684210527
dxemww34f34hyq2xk6r7,0.3141025641025641,0.6842105263157895
e00bc7d9f2ce32c4f745,0.22,1.0
e0be3445997310f4d68e,0.12962962962962962,1.0
e103cf810dfba59d0431,0.2948717948717949,1.0
e17f01453906e3ae5716,0.146875,1.0
e199ddadaaf5aee02eb8,0.25757575757575757,1.0
e224221a9971f9f45489,0.34299516908212563,1.0
e22c18eef214a779b4c2,0.29949238578680204,1.0
e23ada44d3eac9b465d2,0.45054945054945056,1.0
e28711e2f5500d3d6b04,0.06534954407294832,1.0
e2d7ee3637149f7087b2,0.1762114537444934,1.0
e2ee4818284ba527ef0a,0.4,1.0
e324cc9cb52a2b3cb9cb,0.15648854961832062,1.0
e37bbe9fe37f92b785d9,0.30638297872340425,1.0
e3b920878572dbcf8c9e,1.0,1.0
e3ce61b92eeae0a33633,0.47674418604651164,1.0
e3d0782396c346359a8f,0.4224137931034483,1.0
e43a0e28d5cd6b54a2af,0.45555555555555555,1.0
e4af37199530e9ea523c,0.15384615384615385,1.0
e4c80506c14da4ad563d,0.2578616352201258,0.9736842105263158
e4d6737b176e6ca5ef06,0.2864583333333333,1.0
e50db74322430aa289b1,0.28378378378378377,1.0
e58gk2f3crnwqnx0gett,0.31343283582089554,0.696969696969697
e5b30ace9334d153e076,0.1981981981981982,1.0
e5cab2ae37f3a9ed4f46,0.2624113475177305,0.8421052631578947
e62f7655cb5259abfbf1,0.23655913978494625,1.0
e6b9a4292b6a8e8e0ef0,0.7692307692307693,1.0
e6c8ce7f4d7b0b4ca4a6,0.24581005586592178,1.0
e716574233e87591ff19,0.15471698113207547,1.0
e73ae5f649c6f52b3fb1,0.3246753246753247,1.0
e77eaaa90a75ea6167f4,0.2847682119205298,1.0
e7958857e7d2292ffbc7,0.22641509433962265,0.9210526315789473
e7feb8599ea5f596aeac,0.368,1.0
e851f82a650692f8e591,0.23696682464454977,1.0
e865c97bc96802575f80,0.1358313817330211,1.0
e86f896d71d48d87464d,0.2903225806451613,1.0
e877c03b218bddedd3b8,0.2653061224489796,0.9736842105263158
e89cdaa3f159a0d3f55e,0.12322274881516587,1.0
e9b6fa8a87469779d732,0.19123505976095617,1.0
eacb3353d7bc80cf3e7a,0.43478260869565216,1.0
eb4493aa138e8edc3f6d,0.21666666666666667,1.0
eb93cedc17b4eac76750,0.23333333333333334,1.0
ec4897070f2d3b6eab89,0.3275862068965517,1.0
ec5zb47nxjbuzemc81p0,0.20253164556962025,0.5833333333333334
ec86426a6e0331d06091,0.37254901960784315,1.0
ed4b51eb098deb0ba58e,0.34615384615384615,1.0
ed5a13234f04cae4894d,0.6666666666666666,0.9473684210526315
ed94d52e091b68ca5ee5,0.33816425120772947,1.0
ee07cc24589beb775d33,0.22596153846153846,1.0
ee1ef9674f9e0bfca48b,0.6615384615384615,1.0
eec0307b4d47609d6933,0.12162162162162163,1.0
ef04ejvyvmh5votejbif,0.2185430463576159,0.6285714285714286
ef133c92e274a97b6eeb,0.5652173913043478,1.0
ef912a5602a5f70b244b,0.4418604651162791,1.0
efb9fe363bdeb9f48d69,0.37254901960784315,1.0
efd58fbebca61c41c881,1.0,1.0
em248gxmeso9cw0wzlv8,0.1895424836601307,0.5675675675675675
emnk7ob7xxxdiph6fun3,0.2565789473684211,0.6857142857142857
erjfooit15024g7nj8co,0.30434782608695654,0.6176470588235294
exaiz0y0uvpeg498cg4j,0.2112676056338028,0.6470588235294118
exj3a7hd6gwihbowgm3w,0.20689655172413793,0.5
ezdogkk0jqt4nvvvbnxp,0.2857142857142857,0.5789473684210527
f05247f3d32a4bf5a6df,0.1452991452991453,1.0
